DRG 	FINAL_RULE_POST_ACUTE	FINAL_RULE_SPECIAL_PAY	MDC	TYPE	DRG_DESC	RW	GMLOS	AMLOS	Year
486	No	No	08	SURG	KNEE PROCEDURES W PDX OF INFECTION W CC	2.0641	6	7	2012
487	No	No	08	SURG	KNEE PROCEDURES W PDX OF INFECTION W/O CC/MCC	1.4925	4.4	5	2012
488	Yes	No	08	SURG	KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC	1.7184	3.7	4.5	2012
489	Yes	No	08	SURG	KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC	1.2284	2.4	2.8	2012
490	No	No	08	SURG	BACK & NECK PROC EXC SPINAL FUSION W CC/MCC OR DISC DEVICE/NEUROSTIM	1.7987	3	4.2	2012
491	No	No	08	SURG	BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC	1.0067	1.7	2.1	2012
492	Yes	Yes	08	SURG	LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W MCC	3.0498	6.7	8.3	2012
493	Yes	Yes	08	SURG	LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC	1.8771	4	4.8	2012
494	Yes	Yes	08	SURG	LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC	1.3518	2.6	3.1	2012
495	Yes	Yes	08	SURG	LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W MCC	2.8991	7.5	9.9	2012
496	Yes	Yes	08	SURG	LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC	1.6403	4	5.2	2012
497	Yes	Yes	08	SURG	LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC	1.0908	1.9	2.5	2012
498	No	No	08	SURG	LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W CC/MCC	2.0297	5.2	7.1	2012
499	No	No	08	SURG	LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W/O CC/MCC	0.9412	2.1	2.7	2012
500	Yes	Yes	08	SURG	SOFT TISSUE PROCEDURES W MCC	3.1696	8	10.8	2012
501	Yes	Yes	08	SURG	SOFT TISSUE PROCEDURES W CC	1.5704	4.5	5.8	2012
502	Yes	Yes	08	SURG	SOFT TISSUE PROCEDURES W/O CC/MCC	1.0373	2.3	2.8	2012
503	No	No	08	SURG	FOOT PROCEDURES W MCC	2.3022	6.5	8.4	2012
504	No	No	08	SURG	FOOT PROCEDURES W CC	1.5457	5	6.1	2012
505	No	No	08	SURG	FOOT PROCEDURES W/O CC/MCC	1.1297	2.5	3.2	2012
506	No	No	08	SURG	MAJOR THUMB OR JOINT PROCEDURES	1.1621	2.5	3.5	2012
507	No	No	08	SURG	MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W CC/MCC	1.873	3.9	5.4	2012
508	No	No	08	SURG	MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W/O CC/MCC	1.2074	1.7	2.1	2012
509	No	No	08	SURG	ARTHROSCOPY	1.3986	2.6	3.8	2012
510	Yes	No	08	SURG	SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W MCC	2.2506	4.9	6.4	2012
511	Yes	No	08	SURG	SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W CC	1.5009	3.1	3.8	2012
512	Yes	No	08	SURG	SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W/O CC/MCC	1.0781	1.8	2.2	2012
513	No	No	08	SURG	HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC	1.3276	3.6	4.8	2012
514	No	No	08	SURG	HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W/O CC/MCC	0.8295	2.1	2.6	2012
515	Yes	Yes	08	SURG	OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC	3.2336	7.7	9.8	2012
516	Yes	Yes	08	SURG	OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC	1.9801	4.7	5.8	2012
517	Yes	Yes	08	SURG	OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC	1.5556	2.7	3.4	2012
533	Yes	No	08	MED	FRACTURES OF FEMUR W MCC	1.6148	4.6	6.3	2012
534	Yes	No	08	MED	FRACTURES OF FEMUR W/O MCC	0.7553	3.1	3.8	2012
535	Yes	No	08	MED	FRACTURES OF HIP & PELVIS W MCC	1.3267	4.3	5.5	2012
536	Yes	No	08	MED	FRACTURES OF HIP & PELVIS W/O MCC	0.7256	3.1	3.6	2012
537	No	No	08	MED	SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W CC/MCC	0.8422	3.4	4	2012
538	No	No	08	MED	SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W/O CC/MCC	0.627	2.6	3.1	2012
539	Yes	No	08	MED	OSTEOMYELITIS W MCC	1.9903	6.7	8.7	2012
540	Yes	No	08	MED	OSTEOMYELITIS W CC	1.3373	5.2	6.4	2012
541	Yes	No	08	MED	OSTEOMYELITIS W/O CC/MCC	0.8806	3.7	4.8	2012
542	Yes	No	08	MED	PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC	2.0419	6.3	8.2	2012
543	Yes	No	08	MED	PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC	1.1719	4.4	5.5	2012
544	Yes	No	08	MED	PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC	0.766	3.3	3.9	2012
545	Yes	No	08	MED	CONNECTIVE TISSUE DISORDERS W MCC	2.4737	6	8.5	2012
546	Yes	No	08	MED	CONNECTIVE TISSUE DISORDERS W CC	1.1849	4.1	5.2	2012
547	Yes	No	08	MED	CONNECTIVE TISSUE DISORDERS W/O CC/MCC	0.7435	2.9	3.5	2012
548	No	No	08	MED	SEPTIC ARTHRITIS W MCC	1.8861	6.5	8.2	2012
549	No	No	08	MED	SEPTIC ARTHRITIS W CC	1.24	4.7	5.9	2012
550	No	No	08	MED	SEPTIC ARTHRITIS W/O CC/MCC	0.7363	3.3	4	2012
551	Yes	No	08	MED	MEDICAL BACK PROBLEMS W MCC	1.6751	5.2	6.7	2012
552	Yes	No	08	MED	MEDICAL BACK PROBLEMS W/O MCC	0.841	3.3	3.9	2012
553	No	No	08	MED	BONE DISEASES & ARTHROPATHIES W MCC	1.1903	4.4	5.5	2012
554	No	No	08	MED	BONE DISEASES & ARTHROPATHIES W/O MCC	0.6994	2.9	3.6	2012
555	No	No	08	MED	SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC	1.1824	3.6	4.9	2012
556	No	No	08	MED	SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC	0.6688	2.5	3.1	2012
557	Yes	No	08	MED	TENDONITIS, MYOSITIS & BURSITIS W MCC	1.5339	5.3	6.5	2012
558	Yes	No	08	MED	TENDONITIS, MYOSITIS & BURSITIS W/O MCC	0.8979	3.6	4.3	2012
559	Yes	No	08	MED	AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC	1.8839	5.2	7	2012
560	Yes	No	08	MED	AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC	1.0234	3.5	4.5	2012
561	Yes	No	08	MED	AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC	0.6104	2	2.5	2012
562	Yes	No	08	MED	FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC	1.4004	4.5	5.8	2012
563	Yes	No	08	MED	FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC	0.7392	3	3.5	2012
564	No	No	08	MED	OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC	1.4803	4.8	6.3	2012
565	No	No	08	MED	OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC	0.9498	3.8	4.7	2012
566	No	No	08	MED	OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC	0.6371	2.6	3.2	2012
570	Yes	No	09	SURG	SKIN DEBRIDEMENT W MCC	2.5158	7.6	10.1	2012
571	Yes	No	09	SURG	SKIN DEBRIDEMENT W CC	1.5427	5.7	6.9	2012
572	Yes	No	09	SURG	SKIN DEBRIDEMENT W/O CC/MCC	0.9872	3.9	4.7	2012
573	Yes	No	09	SURG	SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC	3.4249	8.4	12.5	2012
574	Yes	No	09	SURG	SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC	2.6984	7.7	10.8	2012
575	Yes	No	09	SURG	SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC	1.2271	4	5.2	2012
576	No	No	09	SURG	SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC	3.4936	7.1	10.7	2012
577	No	No	09	SURG	SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC	1.8118	3.9	5.8	2012
578	No	No	09	SURG	SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC	1.0684	2.3	3.1	2012
579	Yes	No	09	SURG	OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC	2.6935	7.3	9.7	2012
580	Yes	No	09	SURG	OTHER SKIN, SUBCUT TISS & BREAST PROC W CC	1.4801	3.6	5.1	2012
581	Yes	No	09	SURG	OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC	0.9497	1.8	2.4	2012
582	No	No	09	SURG	MASTECTOMY FOR MALIGNANCY W CC/MCC	1.1504	2.1	2.7	2012
583	No	No	09	SURG	MASTECTOMY FOR MALIGNANCY W/O CC/MCC	0.8762	1.5	1.7	2012
584	No	No	09	SURG	BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC	1.6488	3.7	5.3	2012
585	No	No	09	SURG	BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC	1.1004	1.7	2.2	2012
592	Yes	No	09	MED	SKIN ULCERS W MCC	1.4753	5.4	7	2012
593	Yes	No	09	MED	SKIN ULCERS W CC	1.0279	4.4	5.4	2012
594	Yes	No	09	MED	SKIN ULCERS W/O CC/MCC	0.6981	3.3	4.1	2012
595	No	No	09	MED	MAJOR SKIN DISORDERS W MCC	1.9636	5.7	7.9	2012
596	No	No	09	MED	MAJOR SKIN DISORDERS W/O MCC	0.8924	3.6	4.6	2012
597	No	No	09	MED	MALIGNANT BREAST DISORDERS W MCC	1.659	5.5	7.5	2012
598	No	No	09	MED	MALIGNANT BREAST DISORDERS W CC	1.163	3.9	5.4	2012
599	No	No	09	MED	MALIGNANT BREAST DISORDERS W/O CC/MCC	0.6798	2.4	3.4	2012
600	No	No	09	MED	NON-MALIGNANT BREAST DISORDERS W CC/MCC	0.9788	3.9	4.9	2012
601	No	No	09	MED	NON-MALIGNANT BREAST DISORDERS W/O CC/MCC	0.6086	2.8	3.4	2012
602	Yes	No	09	MED	CELLULITIS W MCC	1.4597	5.2	6.5	2012
603	Yes	No	09	MED	CELLULITIS W/O MCC	0.8444	3.7	4.4	2012
604	No	No	09	MED	TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W MCC	1.3025	4	5.4	2012
605	No	No	09	MED	TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC	0.7388	2.6	3.2	2012
606	No	No	09	MED	MINOR SKIN DISORDERS W MCC	1.36	4.3	5.9	2012
607	No	No	09	MED	MINOR SKIN DISORDERS W/O MCC	0.6952	2.8	3.6	2012
614	No	No	10	SURG	ADRENAL & PITUITARY PROCEDURES W CC/MCC	2.458	4.5	6.1	2012
615	No	No	10	SURG	ADRENAL & PITUITARY PROCEDURES W/O CC/MCC	1.4319	2.4	2.8	2012
616	Yes	No	10	SURG	AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W MCC	4.3933	11.7	14.5	2012
617	Yes	No	10	SURG	AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC	2.0188	6.3	7.7	2012
618	Yes	No	10	SURG	AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W/O CC/MCC	1.1616	3.6	4.9	2012
619	No	No	10	SURG	O.R. PROCEDURES FOR OBESITY W MCC	3.4953	4.5	7.6	2012
620	No	No	10	SURG	O.R. PROCEDURES FOR OBESITY W CC	1.8384	2.5	3.1	2012
621	No	No	10	SURG	O.R. PROCEDURES FOR OBESITY W/O CC/MCC	1.4835	1.6	1.9	2012
622	Yes	No	10	SURG	SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W MCC	3.8339	10	13.9	2012
623	Yes	No	10	SURG	SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W CC	1.8542	6	7.6	2012
624	Yes	No	10	SURG	SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W/O CC/MCC	0.9965	3.5	4.3	2012
625	No	No	10	SURG	THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W MCC	2.2587	4.4	6.5	2012
626	No	No	10	SURG	THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W CC	1.1682	2	2.9	2012
627	No	No	10	SURG	THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC	0.8008	1.2	1.4	2012
628	Yes	No	10	SURG	OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W MCC	3.2526	6.8	9.8	2012
629	Yes	No	10	SURG	OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W CC	2.2077	6.3	7.8	2012
630	Yes	No	10	SURG	OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W/O CC/MCC	1.3128	3.2	4.3	2012
637	Yes	No	10	MED	DIABETES W MCC	1.4398	4.4	5.8	2012
638	Yes	No	10	MED	DIABETES W CC	0.8167	3.1	3.9	2012
639	Yes	No	10	MED	DIABETES W/O CC/MCC	0.5503	2.2	2.7	2012
640	Yes	No	10	MED	MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC	1.1125	3.4	4.8	2012
641	Yes	No	10	MED	MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC	0.6988	2.8	3.5	2012
642	No	No	10	MED	INBORN AND OTHER DISORDERS OF METABOLISM	1.1212	3.5	4.8	2012
643	Yes	No	10	MED	ENDOCRINE DISORDERS W MCC	1.7057	5.6	7.1	2012
644	Yes	No	10	MED	ENDOCRINE DISORDERS W CC	1.0583	4	5	2012
645	Yes	No	10	MED	ENDOCRINE DISORDERS W/O CC/MCC	0.7252	2.8	3.5	2012
652	No	No	11	SURG	KIDNEY TRANSPLANT	3.0507	6	7.1	2012
653	Yes	No	11	SURG	MAJOR BLADDER PROCEDURES W MCC	5.9249	13.3	16.1	2012
654	Yes	No	11	SURG	MAJOR BLADDER PROCEDURES W CC	3.0568	8	9.2	2012
655	Yes	No	11	SURG	MAJOR BLADDER PROCEDURES W/O CC/MCC	1.9934	4.6	5.5	2012
656	No	No	11	SURG	KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC	3.6359	7.5	9.9	2012
657	No	No	11	SURG	KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC	2.0127	4.7	5.6	2012
658	No	No	11	SURG	KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC	1.4698	2.9	3.3	2012
659	Yes	No	11	SURG	KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC	3.4634	7.9	10.8	2012
660	Yes	No	11	SURG	KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC	1.8851	4.4	5.9	2012
661	Yes	No	11	SURG	KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC	1.302	2.3	2.8	2012
662	No	No	11	SURG	MINOR BLADDER PROCEDURES W MCC	2.9733	7.6	10.2	2012
663	No	No	11	SURG	MINOR BLADDER PROCEDURES W CC	1.4791	3.6	5.1	2012
664	No	No	11	SURG	MINOR BLADDER PROCEDURES W/O CC/MCC	1.1269	1.5	1.9	2012
665	No	No	11	SURG	PROSTATECTOMY W MCC	3.3775	9.5	12.2	2012
666	No	No	11	SURG	PROSTATECTOMY W CC	1.5904	4.4	6.3	2012
667	No	No	11	SURG	PROSTATECTOMY W/O CC/MCC	0.8128	1.8	2.3	2012
668	No	No	11	SURG	TRANSURETHRAL PROCEDURES W MCC	2.5512	6.6	8.9	2012
669	No	No	11	SURG	TRANSURETHRAL PROCEDURES W CC	1.2702	3.1	4.2	2012
670	No	No	11	SURG	TRANSURETHRAL PROCEDURES W/O CC/MCC	0.7806	1.8	2.2	2012
671	No	No	11	SURG	URETHRAL PROCEDURES W CC/MCC	1.48	3.8	5.4	2012
672	No	No	11	SURG	URETHRAL PROCEDURES W/O CC/MCC	0.8443	1.8	2.3	2012
673	No	No	11	SURG	OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC	2.9875	6.2	9.5	2012
674	No	No	11	SURG	OTHER KIDNEY & URINARY TRACT PROCEDURES W CC	2.1338	4.8	6.7	2012
675	No	No	11	SURG	OTHER KIDNEY & URINARY TRACT PROCEDURES W/O CC/MCC	1.3425	1.7	2.4	2012
682	Yes	No	11	MED	RENAL FAILURE W MCC	1.641	5	6.7	2012
683	Yes	No	11	MED	RENAL FAILURE W CC	1.0183	3.9	4.8	2012
684	Yes	No	11	MED	RENAL FAILURE W/O CC/MCC	0.6409	2.7	3.2	2012
685	No	No	11	MED	ADMIT FOR RENAL DIALYSIS	0.8905	2.5	3.4	2012
686	No	No	11	MED	KIDNEY & URINARY TRACT NEOPLASMS W MCC	1.7795	5.6	7.8	2012
687	No	No	11	MED	KIDNEY & URINARY TRACT NEOPLASMS W CC	1.0458	3.7	4.8	2012
688	No	No	11	MED	KIDNEY & URINARY TRACT NEOPLASMS W/O CC/MCC	0.6482	2.1	2.7	2012
689	Yes	No	11	MED	KIDNEY & URINARY TRACT INFECTIONS W MCC	1.1997	4.5	5.6	2012
690	Yes	No	11	MED	KIDNEY & URINARY TRACT INFECTIONS W/O MCC	0.787	3.3	4	2012
691	No	No	11	MED	URINARY STONES W ESW LITHOTRIPSY W CC/MCC	1.5289	3	4	2012
692	No	No	11	MED	URINARY STONES W ESW LITHOTRIPSY W/O CC/MCC	1.0903	1.7	2	2012
693	No	No	11	MED	URINARY STONES W/O ESW LITHOTRIPSY W MCC	1.3505	3.9	5.1	2012
694	No	No	11	MED	URINARY STONES W/O ESW LITHOTRIPSY W/O MCC	0.709	2	2.5	2012
695	No	No	11	MED	KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC	1.2608	4.2	5.6	2012
696	No	No	11	MED	KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC	0.6449	2.5	3.1	2012
697	No	No	11	MED	URETHRAL STRICTURE	0.8099	2.4	3.2	2012
698	Yes	No	11	MED	OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC	1.6066	5.2	6.6	2012
699	Yes	No	11	MED	OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC	0.9998	3.6	4.5	2012
700	Yes	No	11	MED	OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC	0.6783	2.6	3.2	2012
707	No	No	12	SURG	MAJOR MALE PELVIC PROCEDURES W CC/MCC	1.8249	3.2	4.3	2012
708	No	No	12	SURG	MAJOR MALE PELVIC PROCEDURES W/O CC/MCC	1.2757	1.6	1.8	2012
709	No	No	12	SURG	PENIS PROCEDURES W CC/MCC	1.9299	3.6	5.9	2012
710	No	No	12	SURG	PENIS PROCEDURES W/O CC/MCC	1.264	1.4	1.7	2012
711	No	No	12	SURG	TESTES PROCEDURES W CC/MCC	1.8978	5	7.3	2012
712	No	No	12	SURG	TESTES PROCEDURES W/O CC/MCC	0.7901	2	2.7	2012
713	No	No	12	SURG	TRANSURETHRAL PROSTATECTOMY W CC/MCC	1.2056	2.9	4.1	2012
714	No	No	12	SURG	TRANSURETHRAL PROSTATECTOMY W/O CC/MCC	0.671	1.6	1.8	2012
715	No	No	12	SURG	OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W CC/MCC	1.7556	4	5.9	2012
716	No	No	12	SURG	OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC FOR MALIGNANCY W/O CC/MCC	0.8704	1.2	1.4	2012
717	No	No	12	SURG	OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W CC/MCC	1.6348	4.4	6.1	2012
718	No	No	12	SURG	OTHER MALE REPRODUCTIVE SYSTEM O.R. PROC EXC MALIGNANCY W/O CC/MCC	0.8146	2	2.5	2012
722	No	No	12	MED	MALIGNANCY, MALE REPRODUCTIVE SYSTEM W MCC	1.5734	5.2	7.1	2012
723	No	No	12	MED	MALIGNANCY, MALE REPRODUCTIVE SYSTEM W CC	1.0178	3.9	5	2012
724	No	No	12	MED	MALIGNANCY, MALE REPRODUCTIVE SYSTEM W/O CC/MCC	0.6724	2.1	2.8	2012
725	No	No	12	MED	BENIGN PROSTATIC HYPERTROPHY W MCC	1.2457	4.6	6	2012
726	No	No	12	MED	BENIGN PROSTATIC HYPERTROPHY W/O MCC	0.7279	2.8	3.5	2012
727	No	No	12	MED	INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC	1.4244	5.1	6.5	2012
728	No	No	12	MED	INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W/O MCC	0.7848	3.3	4.1	2012
729	No	No	12	MED	OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W CC/MCC	1.0903	3.6	5	2012
730	No	No	12	MED	OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES W/O CC/MCC	0.6256	2.2	2.8	2012
734	No	No	13	SURG	PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W CC/MCC	2.4618	5	6.9	2012
735	No	No	13	SURG	PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W/O CC/MCC	1.2208	2.1	2.5	2012
736	No	No	13	SURG	UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W MCC	4.5276	10.6	13.1	2012
737	No	No	13	SURG	UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC	2.0221	5.6	6.5	2012
738	No	No	13	SURG	UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W/O CC/MCC	1.217	3.1	3.5	2012
739	No	No	13	SURG	UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W MCC	3.3672	7.3	9.9	2012
740	No	No	13	SURG	UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC	1.5431	3.5	4.3	2012
741	No	No	13	SURG	UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC	1.1201	2	2.3	2012
742	No	No	13	SURG	UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC	1.4262	3	4	2012
743	No	No	13	SURG	UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC	0.9306	1.8	2	2012
744	No	No	13	SURG	D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W CC/MCC	1.4785	3.9	5.5	2012
745	No	No	13	SURG	D&C, CONIZATION, LAPAROSCOPY & TUBAL INTERRUPTION W/O CC/MCC	0.7956	1.9	2.3	2012
746	No	No	13	SURG	VAGINA, CERVIX & VULVA PROCEDURES W CC/MCC	1.2993	2.8	4	2012
747	No	No	13	SURG	VAGINA, CERVIX & VULVA PROCEDURES W/O CC/MCC	0.9038	1.5	1.7	2012
748	No	No	13	SURG	FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES	0.9447	1.4	1.7	2012
749	No	No	13	SURG	OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC	2.5283	6.2	8.5	2012
750	No	No	13	SURG	OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC	1.0799	2.2	2.9	2012
754	No	No	13	MED	MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W MCC	2.0512	6.4	8.8	2012
755	No	No	13	MED	MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC	1.156	3.9	5.2	2012
756	No	No	13	MED	MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC	0.6202	2.2	3	2012
757	No	No	13	MED	INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W MCC	1.5585	5.9	7.4	2012
758	No	No	13	MED	INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W CC	1.0657	4.6	5.5	2012
759	No	No	13	MED	INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC	0.7324	3.2	4	2012
760	No	No	13	MED	MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC	0.7892	2.8	3.6	2012
761	No	No	13	MED	MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC	0.515	1.8	2.3	2012
765	No	No	14	SURG	CESAREAN SECTION W CC/MCC	1.2255	4	5.2	2012
766	No	No	14	SURG	CESAREAN SECTION W/O CC/MCC	0.8497	2.9	3	2012
767	No	No	14	SURG	VAGINAL DELIVERY W STERILIZATION &/OR D&C	0.8547	2.3	2.6	2012
768	No	No	14	SURG	VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C	1.818	4.7	5.8	2012
769	No	No	14	SURG	POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE	1.5259	3.4	4.9	2012
770	No	No	14	SURG	ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY	0.6353	1.5	1.9	2012
774	No	No	14	MED	VAGINAL DELIVERY W COMPLICATING DIAGNOSES	0.7406	2.7	3.4	2012
775	No	No	14	MED	VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES	0.5283	2.1	2.3	2012
776	No	No	14	MED	POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE	0.6436	2.5	3.3	2012
777	No	No	14	MED	ECTOPIC PREGNANCY	0.8133	1.7	2	2012
778	No	No	14	MED	THREATENED ABORTION	0.4646	1.9	2.7	2012
779	No	No	14	MED	ABORTION W/O D&C	0.5134	1.7	2.2	2012
780	No	No	14	MED	FALSE LABOR	0.1947	1.2	1.3	2012
781	No	No	14	MED	OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS	0.6674	2.6	3.8	2012
782	No	No	14	MED	OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS	0.3175	1.5	1.8	2012
789	No	No	15	MED	NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY	1.4933	1.8	1.8	2012
790	No	No	15	MED	EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE	4.9243	17.9	17.9	2012
791	No	No	15	MED	PREMATURITY W MAJOR PROBLEMS	3.3631	13.3	13.3	2012
792	No	No	15	MED	PREMATURITY W/O MAJOR PROBLEMS	2.0293	8.6	8.6	2012
